                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    160,                  1.018,                0.66191,                0.96749,                0.96783,                0.98173,                0.98202,                0.88319,                0.50961,                 0.3041,                0.82991,               0.002179,               0.002179,               0.002179
                    161,                 1.0135,                0.66259,                0.96828,                0.96875,                0.98081,                0.98204,                0.88377,                0.50959,                0.30431,                0.83003,              0.0021295,              0.0021295,              0.0021295
                    162,                 1.0212,                0.66379,                0.96781,                0.96655,                 0.9856,                0.98194,                0.88364,                0.50954,                0.30359,                0.83058,                0.00208,                0.00208,                0.00208
                    163,                 1.0182,                0.66591,                 0.9686,                0.96794,                 0.9851,                0.98202,                 0.8843,                0.50915,                0.30311,                0.83048,              0.0020305,              0.0020305,              0.0020305
                    164,                   1.01,                0.65764,                0.96317,                0.96615,                0.98606,                 0.9821,                0.88468,                0.50914,                0.30306,                0.83066,               0.001981,               0.001981,               0.001981
                    165,                 1.0136,                0.65799,                0.96493,                0.96701,                 0.9856,                0.98202,                0.88554,                0.50932,                0.30283,                 0.8308,              0.0019315,              0.0019315,              0.0019315
                    166,                  1.015,                0.66102,                0.96701,                0.96609,                0.98424,                0.98173,                0.88566,                0.50759,                0.30271,                0.82996,               0.001882,               0.001882,               0.001882
                    167,                 1.0058,                0.65691,                0.96031,                0.96789,                0.98364,                0.98142,                0.88444,                0.50775,                 0.3031,                0.83001,              0.0018325,              0.0018325,              0.0018325
                    168,                  1.006,                0.65576,                0.96136,                0.96791,                0.98369,                0.98148,                0.88497,                0.50752,                0.30439,                0.82978,               0.001783,               0.001783,               0.001783
                    169,                 1.0122,                0.65367,                0.96415,                0.96875,                 0.9819,                0.98103,                0.88431,                0.50621,                0.30345,                0.82967,              0.0017335,              0.0017335,              0.0017335
                    170,                 1.0034,                0.65424,                0.96443,                0.96788,                0.98318,                0.98105,                 0.8846,                0.50537,                0.30286,                0.82959,               0.001684,               0.001684,               0.001684
                    171,                 1.0007,                  0.651,                0.96163,                0.96783,                0.98177,                 0.9809,                0.88392,                0.50637,                0.30197,                0.82962,              0.0016345,              0.0016345,              0.0016345
                    172,                  1.003,                0.65089,                0.96459,                0.96569,                 0.9856,                0.98079,                0.88196,                0.50693,                0.30121,                0.82984,               0.001585,               0.001585,               0.001585
                    173,                 1.0028,                0.65154,                0.96181,                 0.9679,                0.98396,                 0.9813,                0.88243,                0.50628,                 0.3012,                0.82987,              0.0015355,              0.0015355,              0.0015355
                    174,                0.99655,                0.64495,                0.96065,                0.96723,                0.98273,                0.98182,                0.88339,                0.50574,                0.30053,                0.82976,               0.001486,               0.001486,               0.001486
                    175,                0.98872,                0.64089,                0.95686,                  0.968,                0.98273,                0.98177,                0.88387,                0.50457,                 0.2995,                0.82933,              0.0014365,              0.0014365,              0.0014365
                    176,                0.99484,                0.64153,                0.96018,                0.96965,                0.98105,                0.98197,                0.88419,                0.50388,                0.29857,                0.82897,               0.001387,               0.001387,               0.001387
                    177,                0.99268,                0.63937,                0.95962,                 0.9706,                0.98211,                0.98182,                0.88301,                0.50462,                0.29786,                0.82891,              0.0013375,              0.0013375,              0.0013375
                    178,                0.99049,                0.64029,                0.95813,                0.97058,                0.98369,                 0.9815,                0.88596,                0.50337,                0.29719,                0.82882,               0.001288,               0.001288,               0.001288
                    179,                0.98014,                0.63072,                0.95523,                0.96951,                0.98464,                0.98147,                0.88654,                0.50304,                0.29651,                0.82842,              0.0012385,              0.0012385,              0.0012385
                    180,                0.98296,                0.62815,                0.95663,                0.96974,                0.98429,                0.98139,                0.88596,                 0.5029,                0.29653,                0.82857,               0.001189,               0.001189,               0.001189
                    181,                0.98391,                0.63235,                0.95648,                0.96882,                0.98414,                0.98164,                0.88725,                0.50283,                0.29578,                0.82826,              0.0011395,              0.0011395,              0.0011395
                    182,                0.98017,                0.62851,                0.95525,                0.96792,                0.98439,                0.98217,                0.88787,                0.50266,                0.29537,                0.82808,                0.00109,                0.00109,                0.00109
                    183,                0.97974,                   0.63,                0.95312,                0.96829,                0.98273,                0.98189,                0.88807,                0.50313,                0.29481,                0.82795,              0.0010405,              0.0010405,              0.0010405
                    184,                0.97053,                0.62634,                0.95175,                0.97023,                0.98369,                0.98199,                0.88681,                0.50301,                0.29488,                0.82805,               0.000991,               0.000991,               0.000991
                    185,                0.97148,                0.62479,                0.95321,                0.96964,                0.98369,                0.98202,                0.88665,                0.50298,                0.29514,                0.82803,              0.0009415,              0.0009415,              0.0009415
                    186,                0.96813,                0.62509,                0.94915,                0.96881,                0.98357,                0.98198,                0.88576,                0.50291,                0.29486,                0.82789,               0.000892,               0.000892,               0.000892
                    187,                0.96514,                0.62046,                0.95128,                0.96878,                0.98271,                0.98188,                0.88519,                0.50286,                0.29509,                0.82782,              0.0008425,              0.0008425,              0.0008425
                    188,                0.97343,                 0.6244,                 0.9503,                0.96974,                0.98418,                0.98221,                0.88629,                0.50336,                 0.2951,                0.82779,               0.000793,               0.000793,               0.000793
                    189,                 0.9719,                 0.6223,                0.95209,                0.96843,                0.98273,                0.98238,                0.88661,                0.50319,                0.29525,                0.82743,              0.0007435,              0.0007435,              0.0007435
                    190,                 0.9659,                 0.6215,                0.94829,                0.96939,                0.98369,                0.98231,                0.88633,                0.50305,                0.29547,                0.82765,               0.000694,               0.000694,               0.000694
                    191,                0.91391,                0.58357,                0.94138,                0.96881,                0.98356,                0.98209,                0.88558,                0.50427,                0.29547,                0.82805,              0.0006445,              0.0006445,              0.0006445
                    192,                0.89784,                0.57214,                0.93423,                 0.9679,                0.98397,                0.98197,                0.88549,                 0.5046,                 0.2955,                0.82796,               0.000595,               0.000595,               0.000595
                    193,                0.89332,                0.56947,                 0.9342,                0.96787,                0.98305,                 0.9821,                0.88425,                0.50469,                0.29561,                0.82782,              0.0005455,              0.0005455,              0.0005455
                    194,                0.88999,                0.56441,                0.93075,                0.96785,                0.98221,                0.98228,                0.88404,                0.50503,                0.29556,                0.82764,               0.000496,               0.000496,               0.000496
                    195,                0.88596,                0.56227,                0.93004,                0.96874,                0.98139,                0.98242,                0.88418,                0.50463,                0.29549,                0.82758,              0.0004465,              0.0004465,              0.0004465
                    196,                0.88412,                 0.5597,                0.92924,                0.96964,                0.98081,                0.98242,                0.88439,                0.50483,                0.29601,                 0.8276,               0.000397,               0.000397,               0.000397
                    197,                0.88078,                0.55576,                0.92633,                0.96878,                0.98273,                0.98229,                0.88509,                0.50467,                0.29623,                0.82759,              0.0003475,              0.0003475,              0.0003475
                    198,                 0.8799,                0.55414,                0.92641,                0.96782,                0.98369,                 0.9823,                0.88538,                0.50465,                0.29631,                0.82759,               0.000298,               0.000298,               0.000298
                    199,                0.87416,                0.55409,                0.92715,                0.96779,                0.98369,                0.98244,                0.88506,                0.50427,                0.29618,                0.82767,              0.0002485,              0.0002485,              0.0002485
                    200,                0.87054,                0.54959,                0.92512,                0.96789,                0.98361,                0.98251,                0.88515,                0.50433,                  0.296,                 0.8277,               0.000199,               0.000199,               0.000199
